Station_ID,Date_Time,air_temp_F,relative_humidity_percent,wind_speed_mph,wind_direction_degrees,wind_gust_mph,precip_accum_one_hour_inches,solar_radiation_W_m2,soil_temp_F,precip_accum_inches,volt_set_1,soil_moisture_percent,air_temp_high_24_hour_F,air_temp_low_24_hour_F,dew_point_temp_F,wind_chill_F,wind_cardinal_direction,heat_index_F
CXXC1,11/26/2019 16:00 PST,51.4,29,3.2,142,,0,249.4,60.01,,,8.8,,,20,,SE,
CXXC1,11/26/2019 17:00 PST,49.1,26,4.9,69,,0,126,57.99,,,8.6,,,15.47,,ENE,
CXXC1,11/26/2019 18:00 PST,47.8,35,3.69,136,,0,16.8,55.99,,,8.8,,,21.26,,SE,
CXXC1,11/26/2019 19:00 PST,45.5,36,0.6,39,,0,0.11,53.01,,,8.4,,,19.87,,NE,
CXXC1,11/26/2019 20:00 PST,46.2,30,0.81,46,,0,0.07,51.01,,,8.6,,,16.25,,NE,
CXXC1,11/26/2019 21:00 PST,47.7,24,1.21,107,,0,0.04,50,,,8.4,,,12.45,,ESE,
CXXC1,11/26/2019 22:00 PST,48.4,35,2.59,210,,0,0.05,50,,,8.2,,,21.79,,SSW,
CXXC1,11/26/2019 23:00 PST,48.6,30,5.21,163,,0,0.04,50,,,8,,,18.35,,SSE,
CXXC1,11/27/2019 00:00 PST,48.6,34,9.89,201,,0,0.05,48.99,0.27,,7.8,,,21.28,,SSW,
CXXC1,11/27/2019 01:00 PST,49.8,34,15.5,235,,0,0.02,48,,,8.3,,,22.35,,SW,
CXXC1,11/27/2019 02:00 PST,50,41,17.49,224,,0,0.02,48,,,7.7,,,27.03,,SW,
CXXC1,11/27/2019 03:00 PST,47.7,55,10.4,188,,0,0.03,48,,,7.7,,,32.17,,S,
CXXC1,11/27/2019 04:00 PST,46.6,77,9.71,200,,0.16,0.06,48,,,7.7,,,39.7,,SSW,
CXXC1,11/27/2019 05:00 PST,42.8,100,8.1,275,,0.08,0.04,46.99,,,8.7,,,42.8,39.74,W,
CXXC1,11/27/2019 06:00 PST,41.7,97,8.5,269,,0.03,0.07,46,,,9.2,,,40.9,38.27,W,
CXXC1,11/27/2019 09:00 PST,40.5,100,5.91,286,,0,27.03,44.01,,,14.3,,,40.5,,WNW,
CXXC1,11/27/2019 10:00 PST,41.5,92,8.1,280,,0.01,271.7,46,,,14.9,,,39.32,38.21,W,
CXXC1,11/27/2019 11:00 PST,41.5,91,9.71,274,,0.01,140.8,46.99,,,15.7,,,39.04,37.52,W,
CXXC1,11/27/2019 12:00 PST,40.6,86,6.6,269,,0,310.6,48.99,,,16.7,,,36.69,,W,
CXXC1,11/27/2019 13:00 PST,43,75,8.59,259,,0,309,50,,,16.9,,,35.53,39.76,W,
CXXC1,11/27/2019 14:00 PST,43.2,91,10.4,281,,0.01,278,51.01,,,16.4,,,40.72,39.3,W,
CXXC1,11/27/2019 15:00 PST,41.4,87,9.71,284,,0.03,335.6,51.01,,,16.9,,,37.77,37.41,WNW,
CXXC1,11/27/2019 16:00 PST,40.3,95,9.4,283,,0.01,146.9,50,,,16,,,38.96,36.22,WNW,
CXXC1,11/27/2019 17:00 PST,39.4,88,13.4,242,,0,57.08,46.99,,,17.2,,,36.1,33.69,WSW,
CXXC1,11/27/2019 18:00 PST,38.8,78,7.7,259,,0,21.16,45,,,16.7,,,32.45,,W,
CXXC1,11/27/2019 19:00 PST,38.8,94,7.49,298,,0,0.11,44.01,,,16.7,,,37.2,,WNW,
CXXC1,11/27/2019 20:00 PST,38.1,69,4.9,288,,0,0.05,42.01,,,16.4,,,28.71,,WNW,
CXXC1,11/27/2019 21:00 PST,37.8,82,2.59,19,,0,0.07,41,,,15.7,,,32.73,,NNE,
CXXC1,11/27/2019 22:00 PST,36.7,81,1.9,110,,0,0.05,39.99,,,15.7,,,31.35,,ESE,
CXXC1,11/27/2019 23:00 PST,36,81,1.1,179,,0,0.05,37.99,,,15.6,,,30.67,,S,
CXXC1,11/28/2019 00:00 PST,37.4,73,4.5,195,,0,0.06,37.99,0.63,,15.9,,,29.44,,SSW,
CXXC1,11/28/2019 01:00 PST,36.5,70,2.71,87,,0,0.06,37,,,16.2,,,27.53,,E,
CXXC1,11/28/2019 02:00 PST,37.8,67,3.6,125,,0,0.05,37,,,16,,,27.7,,SE,
CXXC1,11/28/2019 03:00 PST,36.5,93,3.09,200,,0,0.04,37,,,16,,,34.64,,SSW,
CXXC1,11/28/2019 04:00 PST,36.1,83,3.49,150,,0,0.04,37,,,15.5,,,31.37,,SSE,
CXXC1,11/28/2019 05:00 PST,37.8,80,4.21,118,,0,0.04,37.99,,,15.7,,,32.11,,ESE,
CXXC1,11/28/2019 06:00 PST,37.4,86,5.91,77,,0,0.05,37.99,,,15.3,,,33.54,,ENE,
CXXC1,11/28/2019 07:00 PST,37,84,8.1,67,,0,0.06,37,,,15.9,,,32.56,32.92,ENE,
CXXC1,11/28/2019 08:00 PST,36.9,88,10.49,67,,0,1.49,37,,,15.7,,,33.63,31.71,ENE,
CXXC1,11/28/2019 09:00 PST,36.3,92,10.6,72,,0.02,21.57,37.99,,,16,,,34.17,30.95,ENE,
CXXC1,11/28/2019 10:00 PST,36.9,99,8.01,34,,0.1,106,39,,,16.1,,,36.64,,NE,
CXXC1,11/28/2019 11:00 PST,34,98,2.71,56,,0,242.8,37.99,,,15.2,,,33.49,,NE,
CXXC1,11/28/2019 12:00 PST,38.1,95,2.1,179,,0,527.5,42.01,,,18.1,,,36.78,,S,
CXXC1,11/28/2019 13:00 PST,41,85,2.71,229,,0,579,48.99,,,19.6,,,36.78,,SW,
CXXC1,11/28/2019 14:00 PST,43.5,74,5.7,229,,0,362.7,51.01,,,19.1,,,35.67,,SW,
CXXC1,11/28/2019 15:00 PST,45.9,66,4.29,228,,0,509.2,53.01,,,18.8,,,35.06,,SW,
CXXC1,11/28/2019 16:00 PST,44.6,87,3.8,329,,0.04,166.2,53.01,,,19,,,40.93,,NNW,
CXXC1,11/28/2019 17:00 PST,42.1,93,5.39,309,,0,45.78,50,,,19.1,,,40.2,,NW,
CXXC1,11/28/2019 18:00 PST,38.8,94,7.61,314,,0.04,10.2,46.99,,,19.2,,,37.2,,NW,
CXXC1,11/28/2019 19:00 PST,38.1,93,7,260,,0,0.1,45,,,19.9,,,36.23,,W,
CXXC1,11/28/2019 20:00 PST,36.9,99,2.19,237,,0,0.06,44.01,,,19.5,,,36.64,,WSW,
CXXC1,11/28/2019 21:00 PST,36.5,100,1.5,253,,0,0.07,43,,,19.5,,,36.5,,WSW,
CXXC1,11/28/2019 22:00 PST,37.4,97,4.09,312,,0,0.08,42.01,,,19.4,,,36.62,,NW,
CXXC1,11/28/2019 23:00 PST,37,98,4.21,301,,0,0.06,41,,,19.2,,,36.48,,WNW,
CXXC1,11/29/2019 00:00 PST,36.7,90,4.9,316,,0,0.07,39.99,0.83,,18.3,,,34.01,,NW,
CXXC1,11/29/2019 01:00 PST,35.6,95,3.09,320,,0,0.08,39,,,18.6,,,34.29,,NW,
CXXC1,11/29/2019 02:00 PST,34.5,99,2.71,305,,0,0.06,37.99,,,17.9,,,34.24,,NW,
CXXC1,11/29/2019 03:00 PST,34.5,97,3.89,325,,0,0.04,37,,,17.5,,,33.73,,NW,
CXXC1,11/29/2019 04:00 PST,34.2,100,1.5,235,,0,0.05,37,,,17.9,,,34.2,,SW,
CXXC1,11/29/2019 05:00 PST,32.9,100,1.7,22,,0,0.05,36,,,18.2,,,32.9,,NNE,
CXXC1,11/29/2019 06:00 PST,33.4,100,1.61,350,,0,0.05,36,,,17.7,,,33.4,,N,
CXXC1,11/29/2019 07:00 PST,33.8,100,1.41,337,,0,0.04,36,,,17.7,,,33.8,,NNW,
CXXC1,11/29/2019 08:00 PST,33.1,100,1.1,20,,0,3.19,35.01,,,17.8,,,33.1,,NNE,
CXXC1,11/29/2019 09:00 PST,33.4,100,1.21,99,,0.01,114.8,35.01,,,17.6,,,33.4,,E,
CXXC1,11/29/2019 10:00 PST,35.8,87,2.01,257,,0,293.6,37,,,17.6,,,32.26,,WSW,
CXXC1,11/29/2019 11:00 PST,38.3,82,5.5,290,,0,391.5,42.01,,,18.6,,,33.22,,WNW,
CXXC1,11/29/2019 12:00 PST,39.4,79,5.39,303,,0.01,255.7,44.01,,,18.6,,,33.35,,WNW,
CXXC1,11/29/2019 13:00 PST,40.3,78,4.7,303,,0,188.4,45,,,18.4,,,33.91,,WNW,
CXXC1,11/29/2019 14:00 PST,39.6,80,3.8,311,,0,175.9,46,,,18.6,,,33.87,,NW,
CXXC1,11/29/2019 15:00 PST,40.3,80,4.81,300,,0,195.3,46,,,18.5,,,34.55,,WNW,
CXXC1,11/29/2019 16:00 PST,41.9,77,3.6,283,,0,197.6,46.99,,,17.9,,,35.13,,WNW,
CXXC1,11/29/2019 17:00 PST,42.1,78,3.89,272,,0,73.92,46,,,18.1,,,35.66,,W,
CXXC1,11/29/2019 18:00 PST,40.5,85,2.59,187,,0,9.78,45,,,18.2,,,36.29,,S,
CXXC1,11/29/2019 19:00 PST,39.2,97,1.7,182,,0,0.16,44.01,,,17.5,,,38.41,,S,
CXXC1,11/29/2019 20:00 PST,38.1,94,1.61,219,,0,0.05,43,,,18.2,,,36.5,,SW,
CXXC1,11/29/2019 21:00 PST,37.8,93,1.01,17,,0,0.09,41,,,18.1,,,35.93,,NNE,
CXXC1,11/29/2019 22:00 PST,36,94,2.71,52,,0,0.07,39,,,16.9,,,34.42,,NE,
CXXC1,11/29/2019 23:00 PST,36,93,3.09,46,,0,0.08,37.99,,,17.6,,,34.15,,NE,
CXXC1,11/30/2019 00:00 PST,35.8,96,3.8,49,,0,0.08,37,0.85,,17,,,34.76,,NE,
CXXC1,11/30/2019 01:00 PST,34.7,94,4.41,50,,0,0.08,37,,,17,,,33.13,,NE,
CXXC1,11/30/2019 02:00 PST,35.6,81,3.6,93,,0,0.07,36,,,17.2,,,30.27,,E,
CXXC1,11/30/2019 03:00 PST,36.5,79,3.8,92,,0,0.11,36,,,17.2,,,30.53,,E,
CXXC1,11/30/2019 04:00 PST,36.5,78,3,91,,0,0.09,35.01,,,16.6,,,30.21,,E,
CXXC1,11/30/2019 05:00 PST,35.2,79,3.2,65,,0,0.07,35.01,,,16.4,,,29.26,,ENE,
CXXC1,11/30/2019 06:00 PST,36.5,72,2.8,81,,0,0.08,35.01,,,15.9,,,28.23,,E,
CXXC1,11/30/2019 07:00 PST,37.2,66,3.6,99,,0,0.08,35.01,,,16.9,,,26.76,,E,
CXXC1,11/30/2019 08:00 PST,38.3,68,2.8,107,,0,2.08,35.01,,,16.1,,,28.54,,ESE,
CXXC1,11/30/2019 09:00 PST,38.5,64,4.21,126,,0,43.02,35.01,,,16.6,,,27.24,,SE,
CXXC1,11/30/2019 10:00 PST,40.5,60,5.3,127,,0,167.7,37,,,16.7,,,27.56,,SE,
CXXC1,11/30/2019 11:00 PST,43,60,4.7,134,,0,152.4,39,,,16.1,,,29.92,,SE,
CXXC1,11/30/2019 12:00 PST,45,62,1.5,107,,0,135.3,41,,,16.8,,,32.63,,ESE,
CXXC1,11/30/2019 13:00 PST,44.4,72,3,187,,0.02,135.1,42.01,,,17.1,,,35.84,,S,
CXXC1,11/30/2019 14:00 PST,44.1,88,5.7,180,,0.06,102.9,43,,,16.6,,,40.73,,S,
CXXC1,11/30/2019 15:00 PST,41.4,90,6.29,141,,0.07,53.7,43,,,16.6,,,38.65,,SE,
CXXC1,11/30/2019 16:00 PST,41,84,6.2,112,,0.06,44.87,42.01,,,20.8,,,36.48,,ESE,
CXXC1,11/30/2019 17:00 PST,40.3,86,11.3,68,,0.03,19.33,41,,,22.6,,,36.4,35.49,ENE,
CXXC1,11/30/2019 18:00 PST,39.6,88,9.8,74,,0.01,4.39,41,,,23.4,,,36.3,35.22,ENE,
CXXC1,11/30/2019 19:00 PST,39.7,99,6.91,137,,0,0.06,41,,,22.6,,,39.44,,SE,
CXXC1,11/30/2019 20:00 PST,41.4,81,9.6,151,,0,0.05,41,,,22.6,,,35.94,37.45,SSE,
CXXC1,11/30/2019 21:00 PST,45.9,79,7.9,131,,0.01,0.05,41,,,21.7,,,39.68,,SE,
CXXC1,11/30/2019 22:00 PST,45.3,82,8.01,147,,0.01,0.05,42.01,,,21.3,,,40.07,,SSE,
CXXC1,11/30/2019 23:00 PST,45.3,86,7.7,148,,0.01,0.06,42.01,,,21.8,,,41.31,,SSE,
CXXC1,12/01/2019 00:00 PST,45.5,87,5.39,145,,0,0.06,42.01,1.13,,22.3,,,41.81,,SE,
CXXC1,12/01/2019 01:00 PST,46.8,77,6.11,114,,0.01,0.06,42.01,,,22,,,39.89,,ESE,
CXXC1,12/01/2019 02:00 PST,49.3,87,5.7,127,,0,0.06,43,,,22,,,45.55,,SE,
CXXC1,12/01/2019 03:00 PST,46.2,89,2.19,57,,0,0.05,42.01,,,21.7,,,43.1,,ENE,
CXXC1,12/01/2019 04:00 PST,44.8,95,2.42,339,,0,0.05,42.01,,,21.6,,,43.44,,NNW,
CXXC1,12/01/2019 05:00 PST,43,100,1.9,58,,0,0.06,41,,,21,,,43,,ENE,
CXXC1,12/01/2019 06:00 PST,45.5,76,3.09,95,,0,0.04,42.01,,,20.5,,,38.29,,E,
CXXC1,12/01/2019 07:00 PST,46.4,70,4.81,81,,0,0.06,42.01,,,20.9,,,37.04,,E,
CXXC1,12/01/2019 08:00 PST,48,67,8.01,155,,0,1.28,42.01,,,20.8,,,37.45,,SSE,
CXXC1,12/01/2019 09:00 PST,48,65,4.7,119,,0,74.92,42.01,,,20.5,,,36.68,,ESE,
CXXC1,12/01/2019 10:00 PST,52.3,61,2.71,116,,0,197.4,45,,,19.8,,,39.13,,ESE,
CXXC1,12/01/2019 11:00 PST,54.3,70,2.42,253,,0,316.6,48.99,,,20.9,,,44.63,,WSW,
CXXC1,12/01/2019 12:00 PST,54.3,48,8.59,226,,0,331.8,50,,,20.4,,,34.87,,SW,
CXXC1,12/01/2019 13:00 PST,55.9,45,10.69,206,,0,400.2,51.01,,,20.4,,,34.71,,SSW,
CXXC1,12/01/2019 14:00 PST,57.4,44,6.69,201,,0,441.3,54,,,20.9,,,35.51,,SSW,
CXXC1,12/01/2019 15:00 PST,57.6,49,6.29,188,,0,365.4,54,,,20.3,,,38.44,,S,
CXXC1,12/01/2019 16:00 PST,56.8,52,7,192,,0,204.7,53.01,,,19.9,,,39.22,,SSW,
CXXC1,12/01/2019 17:00 PST,55.2,52,5.7,181,,0,103.5,52,,,19.5,,,37.74,,S,
CXXC1,12/01/2019 18:00 PST,53.8,42,4,111,,0,22.01,50,,,19.1,,,31.07,,ESE,
CXXC1,12/01/2019 19:00 PST,53.4,42,5.39,132,,0,0.04,48,,,18.9,,,30.7,,SE,
CXXC1,12/01/2019 20:00 PST,52,41,2.01,88,,0,0.03,46,,,18.8,,,28.84,,E,
CXXC1,12/01/2019 21:00 PST,50.5,48,1.41,33,,0,0.04,45,,,18.7,,,31.37,,NNE,
CXXC1,12/01/2019 22:00 PST,50,47,2.71,35,,0,0.07,45,,,18.9,,,30.38,,NE,
CXXC1,12/01/2019 23:00 PST,49.8,43,2.71,41,,0,0.02,45,,,18.4,,,28.01,,NE,
CXXC1,12/02/2019 00:00 PST,50.7,39,2.51,42,,0,0.03,44.01,1.14,,18.7,,,26.45,,NE,
CXXC1,12/02/2019 01:00 PST,54.5,24,4.7,121,,0,0.04,45,,,18.4,,,18.25,,ESE,
CXXC1,12/02/2019 02:00 PST,56.3,21,5.99,144,,0,0.03,44.01,,,18,,,16.69,,SE,
CXXC1,12/02/2019 03:00 PST,55.8,34,2.8,81,,0,0.04,44.01,,,17.8,,,27.67,,E,
CXXC1,12/02/2019 04:00 PST,52.5,37,2.19,15,,0,0.03,44.01,,,18.4,,,26.78,,NNE,
CXXC1,12/02/2019 05:00 PST,53.4,32,2.1,48,,0,0.04,44.01,,,18.1,,,24.08,,NE,
CXXC1,12/02/2019 06:00 PST,52.7,28,2.59,53,,0,0.04,43,,,18.2,,,20.3,,NE,
CXXC1,12/02/2019 07:00 PST,52.2,30,2.71,47,,0,0.04,42.01,,,17.3,,,21.49,,NE,
CXXC1,12/02/2019 08:00 PST,51.3,32,4.61,51,,0,1.35,41,,,17.9,,,22.23,,NE,
CXXC1,12/02/2019 09:00 PST,51.3,28,4.61,49,,0,61.09,41,,,17.2,,,19.09,,NE,
CXXC1,12/02/2019 10:00 PST,56.3,25,3.4,75,,0,266.3,44.01,,,17.3,,,20.75,,ENE,
CXXC1,12/02/2019 11:00 PST,60.4,23,3.2,89,,0,431.3,48.99,,,18.1,,,22.28,,E,
CXXC1,12/02/2019 12:00 PST,62.4,23,2.42,88,,0,547.4,54,,,17.9,,,23.98,,E,
CXXC1,12/02/2019 13:00 PST,63.7,27,3.09,47,,0,511.4,57,,,18.2,,,28.96,,NE,
CXXC1,12/02/2019 14:00 PST,62.4,27,5.79,64,,0,311.7,57,,,18.4,,,27.83,,ENE,
CXXC1,12/02/2019 15:00 PST,64.6,23,3.31,68,,0,497.9,59,,,18.4,,,25.84,,ENE,
CXXC1,12/02/2019 16:00 PST,66.7,43,4.41,27,,0,414.2,60.01,,,18.7,,,43.39,,NNE,
CXXC1,12/02/2019 17:00 PST,61.9,48,4.5,57,,0,134.2,57.99,,,18.6,,,41.87,,ENE,
CXXC1,12/02/2019 18:00 PST,59.2,56,1.79,69,,0,23.81,55.99,,,18.1,,,43.39,,ENE,
CXXC1,12/02/2019 19:00 PST,57,56,2.19,63,,0,0.14,54,,,18.1,,,41.33,,ENE,
CXXC1,12/02/2019 20:00 PST,55.9,63,3.31,34,,0,0.06,53.01,,,18.2,,,43.38,,NE,
CXXC1,12/02/2019 21:00 PST,54.3,66,2.91,60,,0,0.05,52,,,17.9,,,43.08,,ENE,
CXXC1,12/02/2019 22:00 PST,53.1,58,7.9,76,,0,0.05,51.01,,,17.3,,,38.58,,ENE,
CXXC1,12/02/2019 23:00 PST,52.5,66,6.91,70,,0,0.06,50,,,17.3,,,41.36,,ENE,
CXXC1,12/03/2019 00:00 PST,51.4,69,1.9,60,,0,0.05,48.99,1.14,,17.1,,,41.47,,ENE,
CXXC1,12/03/2019 01:00 PST,49.5,67,1.7,63,,0,0.06,48,,,16.9,,,38.89,,ENE,
CXXC1,12/03/2019 02:00 PST,51.3,59,1.21,44,,0,0.04,48,,,17.1,,,37.32,,NE,
CXXC1,12/03/2019 03:00 PST,52.3,63,0.89,32,,0,0.04,48,,,16.9,,,39.96,,NNE,
CXXC1,12/03/2019 04:00 PST,51.4,52,0.81,47,,0,0.04,46.99,,,17.2,,,34.21,,NE,
CXXC1,12/03/2019 05:00 PST,50.7,64,0.81,8,,0,0.04,46.99,,,16.8,,,38.85,,N,
CXXC1,12/03/2019 06:00 PST,50.2,41,2.91,48,,0,0.04,46,,,16.3,,,27.21,,NE,
CXXC1,12/03/2019 07:00 PST,53.1,48,2.1,29,,0,0.04,46,,,16.6,,,33.76,,NNE,
CXXC1,12/03/2019 08:00 PST,51.1,64,2.19,87,,0,0.56,46,,,16.5,,,39.23,,E,
CXXC1,12/03/2019 09:00 PST,51.6,65,3.8,95,,0,33.4,46,,,16.7,,,40.11,,E,
CXXC1,12/03/2019 10:00 PST,51.8,69,3.69,144,,0,114.7,46.99,,,16.6,,,41.86,,SE,
CXXC1,12/03/2019 11:00 PST,52.7,57,5.99,94,,0,155.3,48,,,16.6,,,37.76,,E,
CXXC1,12/03/2019 12:00 PST,54,55,7.49,71,,0,269.5,50,,,16.5,,,38.06,,ENE,
CXXC1,12/03/2019 13:00 PST,55.6,57,5.5,64,,0,260.7,52,,,16.8,,,40.48,,ENE,
CXXC1,12/03/2019 14:00 PST,54.1,63,7.7,59,,0,207.6,52,,,17,,,41.67,,ENE,
CXXC1,12/03/2019 15:00 PST,55.8,53,3.89,48,,0,200.3,53.01,,,16.5,,,38.79,,NE,
CXXC1,12/03/2019 16:00 PST,58.1,48,5.79,78,,0,107.6,53.01,,,16.9,,,38.37,,ENE,
CXXC1,12/03/2019 17:00 PST,55,75,3.2,150,,0,38.8,53.01,,,16.3,,,47.15,,SSE,
CXXC1,12/03/2019 18:00 PST,55.9,64,4.29,72,,0,9.73,51.01,,,17.4,,,43.79,,ENE,
CXXC1,12/03/2019 19:00 PST,53.4,75,2.91,148,,0,0.07,51.01,,,17,,,45.6,,SSE,
CXXC1,12/03/2019 20:00 PST,52.9,52,3.31,96,,0,0.07,50,,,17.2,,,35.6,,E,
CXXC1,12/03/2019 21:00 PST,56.8,48,6.29,103,,0,0.04,50,,,16.8,,,37.17,,ESE,
CXXC1,12/03/2019 22:00 PST,57.9,47,5.61,128,,0,0.04,50,,,16.6,,,37.64,,SE,
CXXC1,12/03/2019 23:00 PST,57.4,47,5.61,91,,0,0.05,50,,,15.9,,,37.18,,E,
CXXC1,12/04/2019 00:00 PST,58.3,49,5.39,129,,0,0.03,48.99,1.14,,15.9,,,39.08,,SE,
CXXC1,12/04/2019 01:00 PST,57.4,47,3.4,122,,0,0.04,48.99,,,16.4,,,37.18,,ESE,
CXXC1,12/04/2019 02:00 PST,56.7,52,1.5,174,,0,0.04,48.99,,,16.9,,,39.13,,S,
CXXC1,12/04/2019 03:00 PST,54.9,67,7.61,149,,0.01,0.04,48.99,,,16.1,,,44.05,,SSE,
CXXC1,12/04/2019 04:00 PST,54.7,76,9.19,132,,0.01,0.04,48.99,,,16,,,47.21,,SE,
CXXC1,12/04/2019 05:00 PST,53.6,68,11.79,134,,0,0.04,48.99,,,15.8,,,43.2,,SE,
CXXC1,12/04/2019 06:00 PST,56.1,63,9.4,131,,0,0.03,48.99,,,16.3,,,43.57,,SE,
CXXC1,12/04/2019 07:00 PST,55.4,67,7.29,137,,0.01,0.02,48.99,,,16,,,44.53,,SE,
CXXC1,12/04/2019 08:00 PST,54.7,79,5.7,135,,0.1,0.39,48.99,,,15.8,,,48.25,,SE,
CXXC1,12/04/2019 09:00 PST,51.4,99,3.8,194,,0.12,3.92,48.99,,,16,,,51.12,,SSW,
CXXC1,12/04/2019 10:00 PST,50.4,99,4.5,142,,0.09,27.28,48.99,,,21.6,,,50.13,,SE,
CXXC1,12/04/2019 11:00 PST,50,91,4.5,199,,0.06,28.5,50,,,23.8,,,47.45,,SSW,
CXXC1,12/04/2019 12:00 PST,49.6,84,4,170,,0,259.2,51.01,,,24.8,,,44.91,,S,
CXXC1,12/04/2019 13:00 PST,54,80,3.49,134,,0,504,55.99,,,23.6,,,47.91,,SE,
CXXC1,12/04/2019 14:00 PST,56.7,74,3.31,193,,0,455.9,59,,,23.9,,,48.43,,SSW,
CXXC1,12/04/2019 15:00 PST,57.9,57,8.81,216,,0,376.5,59,,,22.6,,,42.64,,SW,
CXXC1,12/04/2019 16:00 PST,57.6,60,8.1,230,,0,182.2,57.99,,,22.5,,,43.7,,SW,
CXXC1,12/04/2019 17:00 PST,55.9,69,10.69,228,,0,87.2,55.99,,,22.3,,,45.79,,SW,
CXXC1,12/04/2019 18:00 PST,54.1,74,6.2,219,,0,13.37,54,,,22.2,,,45.92,,SW,
CXXC1,12/04/2019 19:00 PST,52.5,74,4.61,206,,0,0.12,52,,,21.4,,,44.37,,SSW,
CXXC1,12/04/2019 20:00 PST,51.1,82,1.1,132,,0,0.05,51.01,,,21.1,,,45.74,,SE,
CXXC1,12/04/2019 21:00 PST,48.4,87,1.9,49,,0,0.06,48.99,,,20.8,,,44.67,,NE,
CXXC1,12/04/2019 22:00 PST,47.8,75,3.09,71,,0,0.05,48,,,20.6,,,40.18,,ENE,
CXXC1,12/04/2019 23:00 PST,49.8,77,1.3,127,,0,0.04,48,,,20.7,,,42.81,,SE,
CXXC1,12/05/2019 00:00 PST,50,82,4.09,82,,0,0.04,48,1.54,,20.2,,,44.66,,E,
CXXC1,12/05/2019 01:00 PST,50.2,86,4.21,96,,0,0.02,48,,,20.6,,,46.13,,E,
CXXC1,12/05/2019 02:00 PST,49.6,92,1.7,129,,0,0.07,48,,,20.4,,,47.35,,SE,
CXXC1,12/05/2019 03:00 PST,50,81,2.8,97,,0,0.06,48,,,20.4,,,44.34,,E,
CXXC1,12/05/2019 04:00 PST,50.4,85,7.09,64,,0,0.07,48,,,20.9,,,46.01,,ENE,
CXXC1,12/05/2019 05:00 PST,50,84,8.41,65,,0,0.06,48,,,20,,,45.3,,ENE,
CXXC1,12/05/2019 06:00 PST,49.6,82,7.81,63,,0,0.07,46.99,,,19.7,,,44.27,,ENE,
CXXC1,12/05/2019 07:00 PST,49.6,78,7.09,66,,0,0.1,46.99,,,19.6,,,42.95,,ENE,
CXXC1,12/05/2019 08:00 PST,49.1,87,2.59,113,,0,1.7,45,,,20.1,,,45.36,,ESE,
CXXC1,12/05/2019 09:00 PST,48.9,76,3.2,111,,0,53.55,46,,,20,,,41.59,,ESE,
CXXC1,12/05/2019 10:00 PST,50.4,71,3.31,114,,0,144,46.99,,,19.7,,,41.26,,ESE,
CXXC1,12/05/2019 11:00 PST,53.2,68,4,135,,0,340,51.01,,,20,,,42.81,,SE,
CXXC1,12/05/2019 12:00 PST,55,62,2.8,160,,0,400.5,54,,,20.2,,,42.11,,SSE,
CXXC1,12/05/2019 13:00 PST,57.9,70,2.91,137,,0,557.4,57.99,,,20.7,,,48.09,,SE,
CXXC1,12/05/2019 14:00 PST,57,73,6.29,63,,0,457.7,59,,,20.3,,,48.36,,ENE,
CXXC1,12/05/2019 15:00 PST,57,69,6.8,58,,0,475.7,57.99,,,20.4,,,46.84,,ENE,
CXXC1,12/05/2019 16:00 PST,56.8,65,6.11,57,,0,285.5,57.99,,,20.3,,,45.06,,ENE,
CXXC1,12/05/2019 17:00 PST,55.6,74,6.8,63,,0,118.9,55.99,,,20.2,,,47.37,,ENE,
CXXC1,12/05/2019 18:00 PST,54.9,60,5.1,60,,0,15.76,54,,,19.6,,,41.15,,ENE,
CXXC1,12/05/2019 19:00 PST,52.9,69,0.69,42,,0,0.07,52,,,19.4,,,42.91,,NE,
CXXC1,12/05/2019 20:00 PST,53.2,76,7.7,57,,0,0.04,51.01,,,19.6,,,45.76,,ENE,
CXXC1,12/05/2019 21:00 PST,52.9,63,5.61,74,,0,0.04,51.01,,,19.1,,,40.53,,ENE,
CXXC1,12/05/2019 22:00 PST,52.9,73,2.51,103,,0,0.06,50,,,18.7,,,44.4,,ESE,
CXXC1,12/05/2019 23:00 PST,51.6,80,3.09,55,,0,0.04,48.99,,,18.8,,,45.57,,NE,
CXXC1,12/06/2019 00:00 PST,50,89,2.19,22,,0,0.03,48,1.54,,18.7,,,46.85,,NNE,
CXXC1,12/06/2019 01:00 PST,47.7,100,5.3,298,,0,0.04,48,,,18.8,,,47.7,,WNW,
CXXC1,12/06/2019 02:00 PST,48.6,92,2.19,69,,0,0.04,48,,,18.7,,,46.35,,ENE,
CXXC1,12/06/2019 03:00 PST,51.8,68,3.2,121,,0,0.03,46.99,,,18.8,,,41.47,,ESE,
CXXC1,12/06/2019 04:00 PST,51.6,90,6.29,60,,0,0.05,46.99,,,18.5,,,48.73,,ENE,
CXXC1,12/06/2019 05:00 PST,48.2,83,2.19,44,,0,0.04,46,,,19,,,43.22,,NE,
CXXC1,12/06/2019 06:00 PST,49.8,74,2.01,288,,0,0.05,45,,,18.9,,,41.76,,WNW,
CXXC1,12/06/2019 07:00 PST,48.6,79,3.4,26,,0,0.06,44.01,,,18.6,,,42.31,,NNE,
CXXC1,12/06/2019 08:00 PST,46.8,78,2.8,39,,0,1.09,43,,,18.7,,,40.23,,NE,
CXXC1,12/06/2019 09:00 PST,47.1,77,1.5,50,,0,70.57,43,,,17.9,,,40.18,,NE,
CXXC1,12/06/2019 10:00 PST,52.5,53,2.01,54,,0,247.2,46.99,,,18.3,,,35.71,,NE,
